user_db_id,indiv_count,field_count,asp_top_count,asp_mid_count,asp_low_count,asp_none_count,gender,institution_bin_3,institution_bin_10,career_stage,field,domain
147552,2,1,False,True,True,True,0.0,1.0,4.0,Full Professor,Mathematics,STEM
147594,1,0,True,True,True,False,0.0,,,Associate Professor,Psychology,Non-STEM
147609,4,3,True,False,True,True,0.0,,,Full Professor,Business,Non-STEM
147627,2,0,False,True,True,True,0.0,2.0,5.0,Associate Professor,Biology,STEM
147662,0,0,False,True,True,True,0.0,2.0,5.0,Full Professor,Mathematics,STEM
147704,0,0,False,False,False,True,0.0,3.0,9.0,Associate Professor,Mathematics,STEM
147711,3,2,True,True,True,False,0.0,3.0,7.0,Full Professor,Sociology,Non-STEM
147715,2,0,True,True,True,False,0.0,,,Full Professor,Computer science,STEM
147766,3,3,True,True,True,False,,1.0,1.0,Assistant Professor,Economics,Non-STEM
147775,3,2,True,False,True,True,1.0,,,Full Professor,Business,Non-STEM
147797,3,0,True,True,True,False,0.0,2.0,4.0,Full Professor,Medicine,STEM
147798,4,0,False,False,True,True,0.0,3.0,9.0,Associate Professor,Engineering,STEM
147827,5,3,True,True,True,False,0.0,2.0,5.0,Full Professor,Physics,STEM
147842,1,0,False,True,False,True,0.0,1.0,4.0,Full Professor,Business,Non-STEM
147879,3,1,True,True,True,False,0.0,1.0,1.0,Associate Professor,Engineering,STEM
147897,1,1,False,True,True,True,1.0,2.0,6.0,Associate Professor,Physics,STEM
147901,2,1,True,True,True,False,0.0,2.0,5.0,Full Professor,Chemistry,STEM
147916,5,0,True,True,True,False,0.0,1.0,3.0,Full Professor,Mathematics,STEM
147961,1,1,True,True,True,False,0.0,1.0,1.0,Full Professor,Sociology,Non-STEM
147995,1,0,False,True,False,True,0.0,2.0,6.0,Full Professor,Physics,STEM
148005,4,3,True,False,True,True,0.0,,,Full Professor,Economics,Non-STEM
148079,4,1,True,True,True,False,0.0,1.0,3.0,Full Professor,Psychology,Non-STEM
148117,2,2,True,True,True,False,0.0,1.0,3.0,Full Professor,Psychology,Non-STEM
148129,3,1,False,True,True,True,0.0,3.0,10.0,Full Professor,Biology,STEM
148144,2,0,False,True,True,True,0.0,2.0,5.0,Full Professor,Biology,STEM
148169,3,0,True,False,False,True,0.0,,,Associate Professor,Computer science,STEM
148177,1,1,False,True,True,True,0.0,2.0,5.0,Full Professor,Economics,Non-STEM
148223,4,4,True,True,True,False,1.0,1.0,2.0,Full Professor,Psychology,Non-STEM
148251,2,1,True,True,True,False,0.0,3.0,10.0,Full Professor,Chemistry,STEM
148262,2,0,False,True,True,True,1.0,2.0,6.0,Full Professor,Sociology,Non-STEM
148281,3,1,True,True,True,False,0.0,2.0,4.0,Associate Professor,Biology,STEM
148300,0,0,False,True,True,True,0.0,2.0,7.0,Full Professor,Mathematics,STEM
148311,3,0,True,True,True,False,1.0,1.0,4.0,Associate Professor,Mathematics,STEM
148376,4,3,True,True,True,False,0.0,1.0,3.0,Full Professor,Chemistry,STEM
148419,4,4,True,True,True,False,1.0,1.0,1.0,Associate Professor,Physics,STEM
148420,2,0,True,True,False,True,0.0,1.0,2.0,Full Professor,Engineering,STEM
148438,0,0,False,True,True,True,0.0,1.0,3.0,Full Professor,Psychology,Non-STEM
148442,1,0,True,True,True,False,0.0,2.0,6.0,Full Professor,Psychology,Non-STEM
148450,2,2,True,True,True,False,0.0,2.0,4.0,Full Professor,Physics,STEM
148452,2,2,True,True,True,False,0.0,2.0,5.0,Associate Professor,Sociology,Non-STEM
148555,2,0,False,True,True,True,0.0,3.0,9.0,Full Professor,Sociology,Non-STEM
148650,0,0,False,False,False,True,0.0,2.0,4.0,Full Professor,Computer science,STEM
148668,2,0,True,True,True,False,1.0,1.0,1.0,Full Professor,Computer science,STEM
148695,0,0,True,True,True,False,1.0,3.0,9.0,Associate Professor,Psychology,Non-STEM
148708,1,0,False,False,False,True,0.0,3.0,8.0,Full Professor,Computer science,STEM
148801,0,0,False,True,True,True,0.0,,,Full Professor,Economics,Non-STEM
148824,2,1,True,True,True,False,0.0,2.0,4.0,Full Professor,Chemistry,STEM
148828,2,0,False,True,True,True,0.0,1.0,3.0,Associate Professor,Biology,STEM
148857,4,2,False,False,False,True,0.0,1.0,3.0,Associate Professor,Business,Non-STEM
148869,3,0,False,True,True,True,0.0,3.0,10.0,Full Professor,Psychology,Non-STEM
148908,0,0,False,True,True,True,0.0,,,Full Professor,Economics,Non-STEM
148926,0,0,False,True,True,True,0.0,,,Full Professor,Engineering,STEM
148957,0,0,False,True,False,True,1.0,2.0,4.0,Assistant Professor,Economics,Non-STEM
148978,2,0,True,True,True,False,0.0,3.0,8.0,Associate Professor,Engineering,STEM
148987,3,1,True,True,True,False,0.0,2.0,6.0,Full Professor,Sociology,Non-STEM
148991,1,1,False,True,True,True,,2.0,5.0,Associate Professor,Chemistry,STEM
149051,3,0,True,False,True,True,1.0,3.0,9.0,Associate Professor,Biology,STEM
149073,1,2,False,True,True,True,1.0,1.0,1.0,Full Professor,Sociology,Non-STEM
149099,0,0,False,False,False,True,0.0,2.0,4.0,Full Professor,Mathematics,STEM
149131,2,2,True,True,True,False,1.0,2.0,7.0,Associate Professor,Chemistry,STEM
149243,1,0,False,True,False,True,1.0,2.0,6.0,Associate Professor,Mathematics,STEM
149280,1,2,True,False,True,True,0.0,1.0,3.0,Full Professor,Chemistry,STEM
149291,3,0,True,True,True,False,1.0,1.0,2.0,Associate Professor,Mathematics,STEM
149346,2,0,True,True,False,True,0.0,3.0,8.0,Full Professor,Chemistry,STEM
149371,0,0,False,True,True,True,1.0,2.0,4.0,Full Professor,Biology,STEM
149391,2,2,True,False,True,True,1.0,2.0,5.0,Full Professor,Biology,STEM
149403,2,1,False,True,True,True,1.0,1.0,3.0,Assistant Professor,Psychology,Non-STEM
149481,2,1,False,True,True,True,,1.0,2.0,Associate Professor,Biology,STEM
149572,3,0,True,False,False,True,0.0,3.0,8.0,Full Professor,Computer science,STEM
149644,0,0,False,False,False,True,1.0,,,Full Professor,History,STEM
149664,2,1,True,True,True,False,0.0,,,Full Professor,Computer science,STEM
149686,0,0,False,False,True,True,0.0,2.0,7.0,Associate Professor,Engineering,STEM
149690,3,1,True,True,True,False,0.0,1.0,1.0,Associate Professor,Engineering,STEM
149692,3,0,True,True,True,False,0.0,1.0,2.0,Associate Professor,Philosophy,Non-STEM
149737,2,0,True,True,True,False,0.0,2.0,5.0,Full Professor,Mathematics,STEM
149770,1,0,True,False,True,True,0.0,1.0,1.0,Full Professor,History,STEM
149791,0,0,True,True,True,False,0.0,2.0,4.0,Full Professor,Psychology,Non-STEM
149809,2,0,True,True,False,True,1.0,3.0,10.0,Full Professor,Mathematics,STEM
149810,2,1,True,True,True,False,1.0,2.0,6.0,Full Professor,Sociology,Non-STEM
149854,3,0,True,True,True,False,1.0,1.0,1.0,Full Professor,Psychology,Non-STEM
149873,0,0,False,False,True,True,1.0,3.0,8.0,Associate Professor,Medicine,STEM
149898,3,2,False,False,True,True,0.0,1.0,1.0,Full Professor,Sociology,Non-STEM
149910,3,0,False,True,True,True,0.0,2.0,7.0,Associate Professor,Biology,STEM
149931,2,1,True,True,True,False,0.0,1.0,1.0,Full Professor,Engineering,STEM
149962,3,1,True,True,False,True,0.0,,,Full Professor,Business,Non-STEM
150074,1,2,True,False,False,True,0.0,2.0,4.0,Associate Professor,Business,Non-STEM
150076,2,1,True,True,True,False,0.0,1.0,3.0,Associate Professor,Sociology,Non-STEM
150101,1,0,True,True,True,False,1.0,,,Full Professor,Business,Non-STEM
150172,0,0,False,True,False,True,0.0,3.0,9.0,Associate Professor,Biology,STEM
150204,4,4,True,True,True,False,0.0,2.0,5.0,Full Professor,Physics,STEM
150300,1,0,True,True,True,False,0.0,,,Full Professor,Engineering,STEM
150337,4,0,True,False,True,True,1.0,2.0,6.0,Associate Professor,Mathematics,STEM
150359,3,0,False,True,False,True,1.0,1.0,3.0,Associate Professor,Psychology,Non-STEM
150438,3,2,True,True,True,False,0.0,,,Full Professor,Economics,Non-STEM
150453,2,0,True,True,True,False,0.0,1.0,3.0,Associate Professor,Engineering,STEM
150464,0,0,False,True,True,True,0.0,1.0,3.0,Full Professor,Sociology,Non-STEM
150482,2,1,True,False,False,True,0.0,,,Full Professor,History,STEM
150491,4,0,True,True,False,True,1.0,1.0,1.0,Assistant Professor,Medicine,STEM
150580,5,2,True,True,True,False,0.0,1.0,1.0,Full Professor,Biology,STEM
150611,1,1,False,False,True,True,0.0,2.0,6.0,Full Professor,Economics,Non-STEM
150616,1,1,True,False,False,True,0.0,,,Full Professor,History,STEM
150666,0,0,False,False,True,True,1.0,2.0,6.0,Associate Professor,Sociology,Non-STEM
150730,0,1,False,True,True,True,0.0,3.0,8.0,Full Professor,Chemistry,STEM
150781,1,0,True,True,True,False,1.0,1.0,4.0,Full Professor,Psychology,Non-STEM
150796,2,1,True,True,True,False,0.0,,,Full Professor,Computer science,STEM
150813,0,0,False,True,True,True,0.0,3.0,10.0,Full Professor,Mathematics,STEM
150823,3,1,True,True,True,False,0.0,2.0,5.0,Full Professor,Chemistry,STEM
150890,1,0,True,True,False,True,0.0,1.0,3.0,Full Professor,Biology,STEM
150910,1,0,True,False,False,True,0.0,1.0,3.0,Associate Professor,Engineering,STEM
150967,1,0,True,True,True,False,1.0,1.0,3.0,Full Professor,Psychology,Non-STEM
150972,4,2,True,True,True,False,0.0,1.0,4.0,Full Professor,Physics,STEM
150976,5,2,True,True,True,False,0.0,2.0,6.0,Full Professor,Biology,STEM
151041,2,0,True,True,False,True,1.0,1.0,3.0,Associate Professor,Sociology,Non-STEM
151043,2,1,False,True,True,True,1.0,1.0,2.0,Associate Professor,Medicine,STEM
151062,2,0,True,False,True,True,1.0,3.0,9.0,Full Professor,Sociology,Non-STEM
151119,1,0,False,False,False,True,1.0,2.0,4.0,Full Professor,Computer science,STEM
151131,2,1,False,True,True,True,1.0,2.0,6.0,Full Professor,Sociology,Non-STEM
151173,2,0,True,False,True,True,1.0,1.0,4.0,Full Professor,Business,Non-STEM
151186,2,0,True,False,False,True,1.0,,,Assistant Professor,Business,Non-STEM
151197,1,1,True,True,False,True,1.0,3.0,8.0,Full Professor,Sociology,Non-STEM
151227,3,0,True,True,True,False,1.0,3.0,8.0,Full Professor,Business,Non-STEM
151229,3,3,True,True,False,True,0.0,1.0,1.0,Associate Professor,Physics,STEM
151287,1,0,False,True,True,True,,,,Associate Professor,Medicine,STEM
151338,1,0,True,False,True,True,0.0,2.0,4.0,Full Professor,Philosophy,Non-STEM
151408,1,0,True,True,True,False,1.0,1.0,4.0,Assistant Professor,Engineering,STEM
151429,1,0,True,True,True,False,0.0,2.0,6.0,Full Professor,Sociology,Non-STEM
151484,1,0,True,False,False,True,1.0,2.0,7.0,Full Professor,Sociology,Non-STEM
151528,2,0,False,False,True,True,,,,Associate Professor,History,STEM
151530,2,0,False,False,False,True,1.0,1.0,1.0,Full Professor,Sociology,Non-STEM
151533,1,0,True,True,True,False,1.0,3.0,8.0,Associate Professor,Psychology,Non-STEM
151543,2,1,True,True,True,False,0.0,1.0,1.0,Full Professor,Sociology,Non-STEM
151608,0,0,False,False,True,True,0.0,1.0,3.0,Full Professor,Sociology,Non-STEM
151640,3,0,True,True,True,False,0.0,3.0,7.0,Full Professor,Biology,STEM
151662,1,0,False,True,False,True,0.0,3.0,10.0,Full Professor,Mathematics,STEM
151683,2,0,False,False,True,True,0.0,3.0,8.0,Associate Professor,Biology,STEM
151704,2,1,False,True,True,True,1.0,,,Full Professor,Economics,Non-STEM
151744,2,0,False,True,True,True,1.0,1.0,3.0,Full Professor,Chemistry,STEM
151757,2,1,True,True,False,True,0.0,2.0,4.0,Full Professor,Economics,Non-STEM
151765,2,2,True,True,False,True,0.0,3.0,10.0,Full Professor,Biology,STEM
151805,2,0,True,True,True,False,0.0,2.0,4.0,Full Professor,Mathematics,STEM
151815,5,5,True,True,True,False,0.0,3.0,7.0,Full Professor,Physics,STEM
151817,2,2,True,True,True,False,0.0,1.0,3.0,Full Professor,Chemistry,STEM
151849,1,2,True,True,False,True,1.0,1.0,4.0,Full Professor,Sociology,Non-STEM
151860,2,0,True,True,True,False,0.0,2.0,6.0,Full Professor,Mathematics,STEM
151895,5,4,True,True,False,True,0.0,1.0,3.0,Full Professor,Physics,STEM
151901,0,0,False,False,False,True,0.0,,,Full Professor,Computer science,STEM
151906,1,1,False,True,True,True,1.0,1.0,2.0,Associate Professor,Psychology,Non-STEM
151916,2,0,True,False,False,True,0.0,,,Full Professor,Computer science,STEM
151932,3,2,True,True,True,False,0.0,2.0,6.0,Full Professor,History,STEM
151951,0,0,False,True,True,True,,3.0,9.0,Full Professor,Biology,STEM
151961,4,4,True,True,True,False,0.0,3.0,7.0,Full Professor,Physics,STEM
151965,0,0,False,False,True,True,0.0,,,Associate Professor,Business,Non-STEM
151967,3,0,True,True,True,False,1.0,1.0,1.0,Full Professor,Chemistry,STEM
152008,1,1,True,True,False,True,1.0,1.0,4.0,Associate Professor,Sociology,Non-STEM
152016,3,0,True,True,True,False,0.0,3.0,8.0,Full Professor,Psychology,Non-STEM
152041,4,0,True,True,True,False,0.0,1.0,4.0,Associate Professor,Business,Non-STEM
152042,2,1,True,False,True,True,1.0,1.0,1.0,Associate Professor,Physics,STEM
152085,4,0,True,True,True,False,0.0,2.0,4.0,Full Professor,History,STEM
152128,1,1,False,False,False,True,1.0,,,Assistant Professor,Business,Non-STEM
152181,2,0,True,False,True,True,0.0,3.0,8.0,Full Professor,Business,Non-STEM
152223,4,2,True,True,True,False,1.0,2.0,4.0,Full Professor,Engineering,STEM
152247,2,1,True,True,True,False,1.0,2.0,7.0,Associate Professor,Medicine,STEM
152265,4,3,True,True,True,False,0.0,1.0,2.0,Full Professor,Chemistry,STEM
152274,1,0,False,True,False,True,1.0,1.0,2.0,Associate Professor,Psychology,Non-STEM
152342,1,0,False,False,True,True,0.0,2.0,6.0,Full Professor,Psychology,Non-STEM
152360,0,2,True,True,True,False,0.0,1.0,2.0,Full Professor,Business,Non-STEM
152431,2,1,True,True,True,False,0.0,2.0,4.0,Assistant Professor,Economics,Non-STEM
152452,3,5,True,True,True,False,0.0,,,Full Professor,Sociology,Non-STEM
152462,2,2,True,False,True,True,0.0,3.0,9.0,Associate Professor,Chemistry,STEM
152473,3,0,True,True,True,False,0.0,1.0,2.0,Full Professor,Business,Non-STEM
152503,3,2,True,True,True,False,0.0,3.0,9.0,Full Professor,Biology,STEM
152505,2,2,False,True,True,True,0.0,2.0,6.0,Associate Professor,Physics,STEM
152513,0,0,False,False,False,True,1.0,,,Assistant Professor,Economics,Non-STEM
152564,2,0,False,True,True,True,1.0,2.0,7.0,Full Professor,Medicine,STEM
152566,4,4,True,True,True,False,0.0,1.0,2.0,Full Professor,Chemistry,STEM
152600,3,3,True,True,True,False,0.0,2.0,4.0,Full Professor,Economics,Non-STEM
152615,4,2,True,True,True,False,0.0,2.0,4.0,Full Professor,Physics,STEM
152617,1,0,True,True,True,False,0.0,,,Full Professor,Economics,Non-STEM
152629,4,3,True,True,True,False,0.0,1.0,3.0,Associate Professor,Biology,STEM
152669,1,0,True,True,True,False,0.0,,,Full Professor,Business,Non-STEM
152710,2,0,False,True,True,True,0.0,3.0,9.0,Associate Professor,Mathematics,STEM
152715,3,1,True,True,True,False,0.0,1.0,3.0,Full Professor,Biology,STEM
152724,2,0,True,True,True,False,0.0,2.0,5.0,Full Professor,Psychology,Non-STEM
152725,2,0,False,False,True,True,0.0,,,Associate Professor,Business,Non-STEM
152726,4,2,False,True,True,True,0.0,1.0,1.0,Full Professor,Physics,STEM
152732,2,0,True,True,True,False,0.0,3.0,8.0,Full Professor,Psychology,Non-STEM
152786,2,2,True,True,True,False,0.0,1.0,4.0,Full Professor,Sociology,Non-STEM
152792,3,3,True,True,True,False,0.0,2.0,6.0,Full Professor,Biology,STEM
152824,1,1,False,True,False,True,0.0,2.0,5.0,Full Professor,Physics,STEM
152921,3,2,False,True,True,True,1.0,1.0,2.0,Associate Professor,Sociology,Non-STEM
152939,2,0,True,True,False,True,0.0,1.0,3.0,Associate Professor,Computer science,STEM
152985,1,0,True,True,True,False,1.0,2.0,5.0,Full Professor,Medicine,STEM
153004,0,0,False,True,False,True,,3.0,7.0,Associate Professor,Business,Non-STEM
153035,4,0,False,False,False,True,0.0,3.0,9.0,Full Professor,Sociology,Non-STEM
153073,3,1,True,True,True,False,0.0,2.0,6.0,Full Professor,Engineering,STEM
153101,1,2,True,True,True,False,0.0,3.0,8.0,Associate Professor,Chemistry,STEM
153161,1,0,False,True,True,True,1.0,2.0,6.0,Full Professor,Computer science,STEM
153163,0,0,False,True,True,True,0.0,3.0,8.0,Full Professor,Biology,STEM
153167,4,0,True,True,True,False,0.0,3.0,9.0,Associate Professor,Physics,STEM
153179,1,0,True,False,True,True,0.0,2.0,5.0,Assistant Professor,Business,Non-STEM
153211,2,0,False,True,True,True,1.0,3.0,9.0,Associate Professor,Sociology,Non-STEM
153215,0,0,False,True,False,True,0.0,1.0,4.0,Associate Professor,Psychology,Non-STEM
153216,3,0,True,True,True,False,0.0,1.0,2.0,Full Professor,Psychology,Non-STEM
153224,1,0,True,True,True,False,1.0,1.0,2.0,Full Professor,Physics,STEM
153243,3,0,True,False,False,True,0.0,1.0,2.0,Full Professor,Computer science,STEM
153263,2,0,True,True,False,True,0.0,3.0,9.0,Assistant Professor,Psychology,Non-STEM
153276,1,0,False,True,True,True,0.0,3.0,8.0,Full Professor,Medicine,STEM
153327,3,1,False,True,True,True,1.0,,,Full Professor,Economics,Non-STEM
153340,0,0,True,True,False,True,0.0,2.0,4.0,Assistant Professor,Biology,STEM
153393,1,0,False,False,False,True,0.0,,,Associate Professor,Business,Non-STEM
153422,3,4,True,False,False,True,0.0,,,Full Professor,Economics,Non-STEM
153429,2,0,True,True,True,False,1.0,3.0,10.0,Full Professor,Philosophy,Non-STEM
153431,3,3,True,True,True,False,1.0,2.0,5.0,Full Professor,Sociology,Non-STEM
153452,3,0,False,True,True,True,1.0,1.0,3.0,Associate Professor,Sociology,Non-STEM
153497,1,2,False,True,False,True,0.0,1.0,2.0,Full Professor,Mathematics,STEM
153505,3,1,True,True,True,False,0.0,1.0,1.0,Full Professor,Physics,STEM
153522,1,0,True,False,True,True,0.0,3.0,8.0,Associate Professor,Economics,Non-STEM
153617,2,1,True,True,False,True,0.0,2.0,6.0,Associate Professor,Physics,STEM
153620,4,0,True,True,True,False,0.0,1.0,2.0,Full Professor,Economics,Non-STEM
153627,2,0,True,True,False,True,1.0,2.0,4.0,Full Professor,Sociology,Non-STEM
153673,4,3,False,False,True,True,0.0,3.0,9.0,Full Professor,Physics,STEM
153682,2,2,True,True,True,False,0.0,,,Full Professor,Business,Non-STEM
153690,3,0,True,True,True,False,1.0,3.0,10.0,Full Professor,Biology,STEM
153701,3,0,True,True,False,True,0.0,,,Full Professor,Business,Non-STEM
153734,4,0,False,False,True,True,1.0,1.0,3.0,Associate Professor,Chemistry,STEM
153745,3,1,True,True,True,False,0.0,1.0,2.0,Full Professor,Computer science,STEM
153750,1,0,False,True,True,True,0.0,,,Full Professor,Economics,Non-STEM
153790,0,0,False,True,False,True,0.0,3.0,8.0,Full Professor,Engineering,STEM
153863,2,0,True,False,True,True,1.0,1.0,4.0,Full Professor,Engineering,STEM
153895,3,0,True,True,True,False,0.0,3.0,9.0,Full Professor,Psychology,Non-STEM
153915,1,0,False,False,False,True,0.0,3.0,8.0,Full Professor,Biology,STEM
153937,5,3,True,True,True,False,0.0,1.0,2.0,Full Professor,Chemistry,STEM
153951,0,1,False,True,True,True,1.0,2.0,4.0,Associate Professor,Psychology,Non-STEM
154014,4,1,True,True,True,False,0.0,1.0,4.0,Full Professor,Physics,STEM
154049,1,0,False,True,True,True,0.0,3.0,8.0,Associate Professor,Economics,Non-STEM
154130,2,1,False,True,True,True,1.0,3.0,7.0,Associate Professor,Economics,Non-STEM
154131,1,1,False,True,True,True,0.0,1.0,4.0,Full Professor,Sociology,Non-STEM
154135,2,0,True,True,True,False,1.0,3.0,9.0,Associate Professor,Psychology,Non-STEM
154138,4,0,True,True,True,False,0.0,1.0,2.0,Full Professor,Engineering,STEM
154151,3,1,True,True,True,False,0.0,1.0,2.0,Full Professor,Physics,STEM
154184,3,2,True,True,True,False,1.0,1.0,1.0,Full Professor,Sociology,Non-STEM
154224,4,2,True,True,False,True,0.0,2.0,7.0,Full Professor,Biology,STEM
154296,2,0,True,True,False,True,1.0,3.0,10.0,Full Professor,Psychology,Non-STEM
154322,0,0,False,True,True,True,1.0,2.0,5.0,Associate Professor,Sociology,Non-STEM
154454,2,1,True,True,True,False,0.0,1.0,1.0,Full Professor,Business,Non-STEM
154515,3,1,True,False,True,True,0.0,,,Full Professor,Business,Non-STEM
154517,3,0,False,True,True,True,0.0,3.0,7.0,Associate Professor,Biology,STEM
154521,3,1,False,True,True,True,0.0,2.0,4.0,Associate Professor,Biology,STEM
154527,4,4,True,True,True,False,1.0,1.0,1.0,Full Professor,Medicine,STEM
154534,2,3,True,True,True,False,0.0,2.0,5.0,Full Professor,Chemistry,STEM
154561,3,2,False,True,True,True,0.0,1.0,2.0,Full Professor,Physics,STEM
154567,2,0,False,False,True,True,0.0,1.0,3.0,Full Professor,Engineering,STEM
154574,1,1,True,False,True,True,0.0,2.0,4.0,Full Professor,Computer science,STEM
154576,2,2,True,True,True,False,0.0,2.0,6.0,Full Professor,Chemistry,STEM
154611,1,0,True,True,True,False,0.0,3.0,8.0,Full Professor,Psychology,Non-STEM
154625,1,1,False,True,True,True,0.0,1.0,3.0,Full Professor,Mathematics,STEM
154688,3,0,True,True,True,False,0.0,,,Assistant Professor,Business,Non-STEM
154689,4,3,True,True,True,False,1.0,2.0,4.0,Associate Professor,Biology,STEM
154719,1,0,True,False,False,True,0.0,3.0,8.0,Full Professor,Philosophy,Non-STEM
154730,3,0,False,True,True,True,0.0,1.0,1.0,Associate Professor,Engineering,STEM
154733,0,0,False,False,True,True,0.0,2.0,4.0,Associate Professor,Psychology,Non-STEM
154804,0,1,True,True,True,False,0.0,3.0,8.0,Full Professor,Psychology,Non-STEM
154813,2,0,False,True,True,True,1.0,1.0,3.0,Full Professor,Engineering,STEM
154814,1,0,True,True,True,False,0.0,3.0,8.0,Full Professor,Psychology,Non-STEM
154854,1,1,False,True,True,True,1.0,2.0,6.0,Full Professor,Psychology,Non-STEM
154882,3,1,True,True,False,True,0.0,,,Full Professor,Business,Non-STEM
154971,5,3,True,True,True,False,,1.0,3.0,Full Professor,Biology,STEM
155013,2,0,True,False,True,True,1.0,1.0,3.0,Assistant Professor,Psychology,Non-STEM
155036,0,0,False,False,False,True,0.0,,,Associate Professor,Biology,STEM
155063,0,0,False,False,True,True,0.0,3.0,9.0,Associate Professor,Mathematics,STEM
155068,5,2,True,True,True,False,0.0,1.0,3.0,Full Professor,Physics,STEM
155070,2,1,False,True,False,True,0.0,1.0,2.0,Full Professor,Chemistry,STEM
155084,2,0,True,True,True,False,0.0,1.0,3.0,Associate Professor,Engineering,STEM
155111,2,2,False,True,True,True,0.0,1.0,1.0,Full Professor,Chemistry,STEM
155115,1,0,False,True,True,True,,,,Associate Professor,Computer science,STEM
155218,4,1,True,True,True,False,0.0,2.0,5.0,Associate Professor,Biology,STEM
155221,2,2,True,True,False,True,0.0,,,Full Professor,History,STEM
155335,2,2,True,True,True,False,0.0,2.0,6.0,Full Professor,Sociology,Non-STEM
155394,1,0,True,False,False,True,1.0,1.0,2.0,Full Professor,Psychology,Non-STEM
155421,5,2,True,True,True,False,0.0,3.0,9.0,Full Professor,Biology,STEM
155446,5,3,True,True,True,False,0.0,1.0,3.0,Full Professor,Sociology,Non-STEM
155449,2,0,False,True,True,True,0.0,1.0,4.0,Full Professor,Biology,STEM
155481,2,1,False,True,True,True,1.0,2.0,4.0,Associate Professor,Psychology,Non-STEM
155528,2,1,True,True,True,False,0.0,3.0,8.0,Full Professor,Chemistry,STEM
155561,0,0,False,False,True,True,0.0,2.0,7.0,Associate Professor,Medicine,STEM
155633,2,1,True,True,True,False,0.0,1.0,2.0,Full Professor,Economics,Non-STEM
155658,5,4,True,True,True,False,0.0,1.0,1.0,Full Professor,Chemistry,STEM
155671,3,0,False,True,True,True,0.0,3.0,8.0,Full Professor,Mathematics,STEM
155676,3,0,True,True,True,False,0.0,,,Full Professor,Business,Non-STEM
155702,3,0,True,False,True,True,0.0,2.0,5.0,Associate Professor,Computer science,STEM
155760,2,3,True,True,True,False,0.0,3.0,9.0,Full Professor,Biology,STEM
155762,1,0,True,False,True,True,0.0,,,Associate Professor,Business,Non-STEM
155793,3,0,True,True,True,False,0.0,2.0,6.0,Assistant Professor,Physics,STEM
155809,4,3,False,True,True,True,0.0,2.0,6.0,Full Professor,Mathematics,STEM
155823,4,0,True,True,True,False,0.0,,,Full Professor,Computer science,STEM
155830,3,1,True,True,True,False,0.0,1.0,2.0,Full Professor,Psychology,Non-STEM
155837,1,1,False,True,True,True,0.0,,,Full Professor,History,STEM
155850,3,0,True,True,True,False,0.0,2.0,5.0,Full Professor,Business,Non-STEM
155866,0,0,False,False,False,True,1.0,,,Full Professor,Psychology,Non-STEM
155896,0,1,True,True,True,False,0.0,3.0,10.0,Full Professor,Psychology,Non-STEM
155929,2,1,True,True,False,True,1.0,1.0,2.0,Associate Professor,Sociology,Non-STEM
155943,3,0,True,True,False,True,,,,Associate Professor,Business,Non-STEM
156018,3,0,False,True,True,True,0.0,,,Full Professor,Computer science,STEM
156046,2,1,True,False,False,True,0.0,3.0,9.0,Associate Professor,Biology,STEM
156076,2,0,False,True,True,True,0.0,2.0,6.0,Full Professor,Biology,STEM
156120,2,0,False,True,True,True,0.0,1.0,3.0,Full Professor,Mathematics,STEM
156158,0,1,False,False,True,True,1.0,3.0,8.0,Associate Professor,Chemistry,STEM
156199,5,3,True,False,True,True,1.0,2.0,6.0,Associate Professor,Biology,STEM
156286,3,2,True,True,False,True,0.0,,,Full Professor,Business,Non-STEM
156293,4,2,True,False,False,True,1.0,2.0,4.0,Full Professor,History,STEM
156309,3,1,True,True,True,False,0.0,2.0,6.0,Full Professor,Engineering,STEM
156336,0,1,True,True,True,False,0.0,,,Associate Professor,Business,Non-STEM
156361,1,0,True,False,False,True,1.0,3.0,10.0,Associate Professor,Psychology,Non-STEM
156419,5,2,True,False,False,True,0.0,1.0,2.0,Full Professor,Physics,STEM
156441,2,1,False,False,False,True,1.0,2.0,6.0,Associate Professor,Business,Non-STEM
156481,4,1,True,True,True,False,0.0,1.0,2.0,Full Professor,Biology,STEM
156528,3,2,True,True,True,False,1.0,1.0,1.0,Full Professor,Sociology,Non-STEM
156539,3,0,True,True,True,False,1.0,3.0,9.0,Full Professor,Mathematics,STEM
156616,2,0,True,True,True,False,0.0,,,Full Professor,Business,Non-STEM
156730,1,0,True,True,True,False,0.0,,,Associate Professor,Business,Non-STEM
156742,4,2,True,True,False,True,0.0,2.0,5.0,Full Professor,Physics,STEM
156752,3,0,True,False,False,True,0.0,,,Full Professor,Computer science,STEM
156800,2,0,False,True,True,True,0.0,1.0,3.0,Full Professor,Mathematics,STEM
156904,1,0,True,True,True,False,0.0,1.0,1.0,Full Professor,Business,Non-STEM
156933,2,0,True,True,True,False,1.0,3.0,10.0,Full Professor,Psychology,Non-STEM
156976,1,0,False,True,False,True,,2.0,6.0,Associate Professor,Sociology,Non-STEM
156980,0,2,False,True,True,True,0.0,2.0,5.0,Full Professor,Physics,STEM
156995,3,1,True,True,True,False,0.0,1.0,2.0,Assistant Professor,Physics,STEM
156996,0,0,True,True,True,False,0.0,,,Associate Professor,Computer science,STEM
157017,1,0,False,False,False,True,1.0,3.0,10.0,Associate Professor,Medicine,STEM
