field,venue_db_id,jif,unscaled_rank,scaled_rank,normed_rank,prob_upset_top,n_selected,frac_selected,ordinal_porc,ordinal_jif,subset_ordinal_porc,subset_ordinal_jif
Philosophy,1651835,,-0.10168414287481992,-0.3260282694941311,0.29535113637954874,5.757791631622634e-05,1,0.008695652173913,299.0,,299.0,
Philosophy,1648217,1.3,0.11755796501305685,0.37692425598396345,0.46261958783789436,0.0005169407460143,1,0.008695652173913,73.0,160.0,73.0,
Philosophy,1668592,2.0,-0.11381541535467228,-0.36492457782253085,0.2860957101228284,4.9123864645853475e-05,1,0.008695652173913,310.0,107.5,310.0,
Philosophy,1676880,0.9,-0.06809124094404212,-0.21831987589277593,0.32098048623430797,6.691908829516195e-05,1,0.008695652173913,264.0,208.5,264.0,
Philosophy,1691128,,-0.04892211309134211,-0.15685820247117555,0.33560536994217655,9.494853548171324e-05,1,0.008695652173913,238.0,,238.0,
Philosophy,1678925,,0.06931487470558793,0.22224319359495193,0.4258130314375959,0.0003137521908946,1,0.008695652173913,106.0,,106.0,
Philosophy,1648146,7.6,-0.04979319434007371,-0.15965113659132024,0.3349407877003189,9.35097570081929e-05,1,0.008695652173913,239.0,30.0,239.0,
Philosophy,1695254,,-0.18846521424094378,-0.6042730549881168,0.22914243421394442,2.2964000389189456e-05,1,0.008695652173913,357.0,,357.0,
Philosophy,1668664,0.9,-0.03373940032714214,-0.10817810910762772,0.34718886034678154,0.0001107248555407,1,0.008695652173913,215.0,208.5,215.0,
Philosophy,1660469,2.6,0.1781637072189026,0.5712434948952282,0.5088580989793761,0.0009561949263143,1,0.008695652173913,41.0,80.0,41.0,
Philosophy,1699375,0.0,0.01775534037833506,0.05692866885797706,0.3864762290873669,0.0001910465447625,1,0.008695652173913,164.0,308.5,164.0,
Philosophy,1658402,,0.041609702452528465,0.13341253514290966,0.40467566277789496,0.0002387179692635,1,0.008695652173913,132.0,,132.0,
Philosophy,1654239,1.5,-0.3066822304278632,-0.9833104163948894,0.13895000984752276,6.959631951257373e-06,1,0.008695652173913,385.0,142.5,385.0,
Philosophy,1652360,1.7,0.1277951301692673,0.4097475177634695,0.4704299249099972,0.000365542224767,1,0.008695652173913,67.0,128.0,67.0,
Philosophy,1658633,0.9,-0.046168635765254325,-0.14802977138707946,0.33770610639694515,9.98079233558702e-05,1,0.008695652173913,235.0,208.5,235.0,
Philosophy,1676751,,-0.03433546536475576,-0.11008926307150939,0.3467340988195795,0.0001127559253404,1,0.008695652173913,217.0,,217.0,
Philosophy,1649987,1.8,-0.18647844683322445,-0.5979029138676523,0.23065821743140502,2.371223492026687e-05,1,0.008695652173913,356.0,120.0,356.0,
Philosophy,1654533,2.0,0.21208808216088396,0.6800146852038316,0.5347403426683462,0.0013887391229036,1,0.008695652173913,33.0,107.5,33.0,
Philosophy,1676841,0.7,0.13204968057614405,0.42338881587951105,0.4736758892234479,0.0006001069662797,1,0.008695652173913,62.0,240.5,62.0,
Philosophy,1649999,3.2,-0.07417744614707077,-0.2378339800001625,0.3163370802327156,7.417494129836781e-05,1,0.008695652173913,270.0,63.0,270.0,
Philosophy,1664362,,0.11511379090550052,0.36908753894923413,0.46075483100808584,0.0003424238743632,1,0.008695652173913,75.0,,75.0,
Philosophy,1707776,,-0.2823479338673134,-0.9052877437077633,0.15751560448727572,8.569910337666931e-06,1,0.008695652173913,384.0,,384.0,
Philosophy,1656573,2.3,-0.3672879726337089,-1.177629655306154,0.0927114987060411,3.760893942597077e-06,1,0.008695652173913,390.0,89.5,390.0,
Philosophy,1691362,1.3,-0.006696568163358334,-0.021471101276203546,0.36782090362834585,0.0001560339365357,1,0.008695652173913,187.0,160.0,187.0,
Philosophy,1668821,,-0.001603670503444923,-0.005141823536051086,0.3717064761272437,0.00015332283431,1,0.008695652173913,183.0,,183.0,
Philosophy,1662667,1.2,0.18051677825441342,0.5787881095815987,0.5106533496822322,0.0008923513460645,1,0.008695652173913,38.0,173.0,38.0,
Philosophy,1676683,0.2,-0.11658759744830376,-0.37381298170888644,0.28398070306314704,4.308045067344299e-05,1,0.008695652173913,312.0,298.0,312.0,
Philosophy,1652112,,0.11231904159827076,0.3601267781605264,0.4586226065310539,0.0004926432769945,1,0.008695652173913,77.0,,77.0,
Philosophy,1652119,1.0,0.03225577807649588,0.10342119439815664,0.39753918493378665,0.0002165613282684,1,0.008695652173913,139.0,198.0,139.0,
Philosophy,1652122,2.3,-0.08172411968387679,-0.2620307607771906,0.3105794253354694,6.804524981038711e-05,1,0.008695652173913,279.0,89.5,279.0,
